127.0.0.1 - - [25/Feb/2020:10:37:38 +0530] "GET / HTTP/1.1" 404 709
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:25 +0530] "GET /CDE_IT/views/freelogo.png HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:25 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:32 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:32 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:32 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:32 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:32 +0530] "GET /CDE_IT/views/freelogo.png HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:32 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:32 +0530] "GET /CDE_IT/views/freelogo.png HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:32 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/views/freelogo.png HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/views/freelogo.png HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/views/freelogo.png HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/views/freelogo.png HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/views/freelogo.png HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:33 +0530] "GET /CDE_IT/views/freelogo.png HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:46 +0530] "GET /CDE_IT/style/CSS/bootstrap.min.css.map HTTP/1.1" 404 759
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:42:57 +0530] "GET /CDE_IT/views/freelogo.png HTTP/1.1" 404 742
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:01 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 200 2598
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:01 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:01 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:01 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:01 +0530] "GET /CDE_IT/img/Freelogo.png HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:01 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:02 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:02 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:02 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:02 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:02 +0530] "GET /CDE_IT/img/Freelogo.png HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:02 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:06 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:06 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:06 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:06 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:06 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:06 +0530] "GET /CDE_IT/img/Freelogo.png HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:07 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:07 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:07 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:07 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:07 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:07 +0530] "GET /CDE_IT/img/Freelogo.png HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:15 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 200 2598
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:15 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:15 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:15 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:15 +0530] "GET /CDE_IT/img/Freelogo.png HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:15 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:15 +0530] "GET /CDE_IT/img/Freelogo.png HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:15 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:15 +0530] "GET /CDE_IT/style/CSS/bootstrap.min.css.map HTTP/1.1" 404 759
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:18 +0530] "GET /CDE_IT/img/Freelogo.png HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:23 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:23 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:23 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:23 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:23 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:23 +0530] "GET /CDE_IT/img/Freelogo.png HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:23 +0530] "GET /CDE_IT/img/Freelogo.png HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:23 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:44:23 +0530] "GET /CDE_IT/style/CSS/bootstrap.min.css.map HTTP/1.1" 404 759
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:01 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 200 2599
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:01 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:01 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:01 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:02 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:02 +0530] "GET /CDE_IT/img/Freelogo.png HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:02 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:02 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:02 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:02 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:03 +0530] "GET /CDE_IT/img/Freelogo.png HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:03 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:27 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 200 2599
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:27 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:27 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:27 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:27 +0530] "GET /CDE_IT/img/Freelogo.PNG HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:27 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:27 +0530] "GET /CDE_IT/img/Freelogo.PNG HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:27 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/img/Freelogo.PNG HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/img/Freelogo.PNG HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/img/Freelogo.PNG HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/img/Freelogo.PNG HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/img/Freelogo.PNG HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/img/Freelogo.PNG HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:28 +0530] "GET /CDE_IT/views/Control-structures.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:29 +0530] "GET /CDE_IT/style/CSS/bootsrtap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:29 +0530] "GET /CDE_IT/views/CSS/IT18014914-main.css HTTP/1.1" 404 757
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:29 +0530] "GET /CDE_IT/style/CSS/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:29 +0530] "GET /CDE_IT/views/print.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:29 +0530] "GET /CDE_IT/img/Freelogo.PNG HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [25/Feb/2020:10:45:29 +0530] "GET /CDE_IT/img/Freelogo.PNG HTTP/1.1" 404 740
